Sale Date,Seller Name,Product Sold,Units,Money Received
2023-05-25,Baby Lo,Pen,81,10165.5
2023-04-24,Baby Lo,Notebook,60,8209.2
2023-06-10,Michael Johnson,Notebook,77,997.15
2023-01-01,Jane Smith,Desk,4,49.32
2023-04-29,Don Finn,Desk,98,1045.66
2022-11-01,Emily Brown,Desk,66,1486.32
2022-11-16,David Wilson,Stapler,65,14241.5
2022-06-21,John Doe,Pen,86,146993.78
2022-09-16,Baby Lo,Stapler,23,264.5
2023-05-07,John Doe,Highlighter,17,2270.18
2023-05-15,Jane Smith,Desk,8,492.8
2022-07-03,Jerry Fren,Notebook,17,1145.63
2023-03-11,Jane Smith,Desk,96,1921.92
2023-03-25,John Doe,Stapler,55,2927.1
2022-12-23,John Doe,Notebook,23,5431.91
2023-03-10,Jerry Fren,Notebook,77,2001.23
2023-05-23,Jane Smith,Desk,59,1240.77
2023-05-30,Emily Brown,Notebook,35,4554.2
2023-06-17,David Wilson,Pen,46,518.88
2022-11-27,Emily Brown,Notebook,24,39813.84
2022-10-05,Don Finn,Pencil,94,1003.92
2022-08-24,Baby Lo,Pencil,9,216.18
2022-09-19,Jane Smith,Pencil,5,292.45
2023-03-21,Jerry Fren,Desk,73,875.27
2023-04-12,Jane Smith,Highlighter,79,1002.51
2022-07-05,Don Finn,Pen,47,6559.32
2023-04-25,John Doe,Pencil,6,336.06
2023-04-01,Jane Smith,Notebook,1,122.47
2022-10-07,Jerry Fren,Stapler,22,4515.5
2022-12-31,John Doe,Highlighter,57,3685.05
2022-07-20,Don Finn,Stapler,7,904.89
2023-04-04,Michael Johnson,Desk,1,149.66
2022-10-12,Jane Smith,Desk,48,6851.04
2023-03-11,John Doe,Stapler,16,3857.6
2023-03-20,Don Finn,Stapler,33,2201.1
2022-06-29,Michael Johnson,Pencil,28,6097.0
2022-09-30,Jane Smith,Desk,43,5920.67
2022-08-16,Emily Brown,Notebook,16,1054.56
2022-10-14,Michael Johnson,Notebook,15,2022.9
2022-12-04,Don Finn,Stapler,4,220.04
2022-12-22,Don Finn,Pen,60,13525.2
2023-01-30,Don Finn,Notebook,22,2967.14
2023-04-22,John Doe,Highlighter,36,83106.0
2023-04-01,Jerry Fren,Pencil,82,1863.04
2023-05-31,David Wilson,Desk,20,1107.4
2023-01-20,Emily Brown,Pen,49,10894.17
2022-10-14,John Doe,Highlighter,2,47.32
2022-12-31,John Doe,Pencil,93,2417.07
2022-07-08,Emily Brown,Pencil,93,1063.92
2022-07-09,Jane Smith,Pencil,26,326.04
2022-10-06,Baby Lo,Notebook,98,6332.76
2022-08-29,Baby Lo,Notebook,38,4701.74
2022-07-06,Michael Johnson,Highlighter,95,12656.85
2022-10-14,Jane Smith,Pen,39,90308.01
2023-03-24,Jane Smith,Highlighter,77,9254.63
2023-04-12,John Doe,Notebook,7,458.01
2022-06-20,Michael Johnson,Notebook,29,1686.06
2023-01-06,John Doe,Highlighter,97,14108.65
2022-11-20,David Wilson,Notebook,44,121269.72
2023-03-29,David Wilson,Stapler,97,2105.87
2022-09-10,David Wilson,Highlighter,87,5398.35
2022-08-06,Emily Brown,Notebook,57,7072.56
2022-12-24,David Wilson,Stapler,36,7385.04
2023-05-18,David Wilson,Desk,17,214.88
2023-05-17,David Wilson,Notebook,24,5177.76
2023-04-26,Baby Lo,Notebook,43,1127.89
2023-02-06,David Wilson,Pen,49,623.28
2023-03-24,David Wilson,Pen,54,3493.26
2022-10-25,Don Finn,Highlighter,12,138.84
2023-05-01,Don Finn,Stapler,79,221527.06
2022-12-10,Jane Smith,Pencil,38,8871.48
2023-03-07,Emily Brown,Notebook,77,16936.92
2022-12-02,Jerry Fren,Desk,14,740.32
2023-02-15,Jane Smith,Highlighter,84,10540.32
2022-11-23,Baby Lo,Notebook,84,2255.4
2022-08-04,Jane Smith,Pencil,13,36031.71
2022-11-18,Emily Brown,Pencil,53,3610.89
2023-01-04,Michael Johnson,Notebook,90,250612.2
2022-09-26,Michael Johnson,Stapler,88,982.96
2023-03-05,David Wilson,Pen,6,14036.76
2023-05-10,Emily Brown,Pencil,32,4153.92
2022-08-21,Baby Lo,Stapler,47,10234.72
2022-10-09,Michael Johnson,Stapler,66,1795.86
2023-05-03,Baby Lo,Stapler,66,160703.4
2023-03-30,Baby Lo,Desk,80,2099.2
2023-03-08,John Doe,Highlighter,15,389.7
2022-09-05,Don Finn,Highlighter,17,1003.51
2023-02-16,John Doe,Highlighter,58,161038.16
2023-06-18,Jane Smith,Notebook,19,444.98
2022-11-18,Emily Brown,Highlighter,2,292.22
2023-04-05,Don Finn,Stapler,97,2838.22
2023-01-05,John Doe,Highlighter,34,8390.18
2022-06-29,Emily Brown,Pencil,88,1118.48
2023-02-14,Baby Lo,Highlighter,51,2938.11
2022-07-24,David Wilson,Notebook,21,245.49
2022-10-25,David Wilson,Notebook,18,2287.98
2023-01-13,Jerry Fren,Highlighter,9,1179.45
2022-11-11,Jane Smith,Desk,15,3080.25
2022-10-29,David Wilson,Stapler,56,121073.12
2023-04-12,Emily Brown,Notebook,45,1143.0
2023-03-30,Michael Johnson,Pen,68,1881.56
2023-05-29,Baby Lo,Pen,74,196758.6
2023-04-14,David Wilson,Pencil,52,7565.48
2023-02-10,Emily Brown,Pencil,49,2824.85
2023-05-15,Don Finn,Desk,63,1835.82
2022-11-03,Michael Johnson,Stapler,78,4038.06
2023-05-06,Baby Lo,Stapler,84,1872.36
2022-10-30,John Doe,Pen,1,23.41
2022-08-12,Emily Brown,Stapler,30,1862.1
2022-08-09,John Doe,Pencil,41,5792.89
2022-10-10,Jane Smith,Pen,59,1451.4
2022-07-13,David Wilson,Pencil,15,171.15
2023-05-24,Don Finn,Desk,25,52206.0
2022-10-20,Emily Brown,Pen,18,4365.36
2023-05-19,John Doe,Desk,24,37270.08
2022-07-21,Jerry Fren,Desk,44,88357.72
2022-06-23,Jerry Fren,Pen,12,2505.0
2023-04-24,Emily Brown,Highlighter,10,29822.3
2022-09-05,David Wilson,Highlighter,37,2578.16
2023-01-15,Michael Johnson,Pen,59,7439.9
2022-07-17,Michael Johnson,Desk,30,703.2
2022-06-30,Michael Johnson,Desk,42,10365.6
2022-08-03,Michael Johnson,Pencil,67,805.34
2022-10-02,Emily Brown,Highlighter,45,450.9
2023-03-15,Emily Brown,Pencil,3,6113.94
2023-03-15,John Doe,Desk,41,2799.48
2023-05-02,Emily Brown,Pencil,91,2120.3
2022-11-26,David Wilson,Notebook,95,2604.9
2023-02-13,Emily Brown,Pen,27,44037.81
2022-11-04,Jerry Fren,Pen,29,601.75
2022-10-15,Baby Lo,Pen,100,2267.0
2023-03-23,John Doe,Pen,32,3987.2
2023-04-11,David Wilson,Pencil,57,6990.48
2023-03-10,Emily Brown,Desk,23,5525.06
2023-05-13,Don Finn,Pen,96,2215.68
2022-06-22,Emily Brown,Desk,64,1726.72
2022-10-26,Baby Lo,Pen,19,561.07
2023-06-12,John Doe,Highlighter,99,1137.51
2022-07-28,Jane Smith,Notebook,24,5350.8
2022-10-24,Don Finn,Notebook,37,83353.6
2023-04-16,John Doe,Notebook,60,602.4
2022-07-09,John Doe,Pen,31,792.36
2022-12-28,David Wilson,Pen,82,11012.6
2022-08-15,David Wilson,Highlighter,68,690.2
2023-04-22,Jane Smith,Notebook,6,411.66
2022-06-21,Don Finn,Stapler,93,179999.64
2023-04-12,Baby Lo,Stapler,44,555.72
2022-09-26,Emily Brown,Stapler,54,1261.44
2022-09-10,Michael Johnson,Stapler,85,5517.35
2023-01-30,David Wilson,Notebook,92,1185.88
2022-07-07,Emily Brown,Pencil,6,1416.36
2023-02-04,John Doe,Desk,69,3970.26
2023-03-29,Don Finn,Pencil,65,106800.85
2022-07-18,Don Finn,Highlighter,96,20823.36
2023-03-08,Jane Smith,Stapler,11,17218.41
2022-06-20,John Doe,Highlighter,39,458.25
2022-08-09,Jerry Fren,Desk,13,3024.19
2023-06-19,Baby Lo,Desk,17,34231.03
2022-11-14,Michael Johnson,Pen,18,184.14
2022-12-19,Don Finn,Stapler,83,5023.99
2023-05-16,Jane Smith,Desk,52,557.96
2022-11-15,David Wilson,Pencil,12,1481.28
2023-06-10,David Wilson,Notebook,61,8289.9
2022-09-22,Don Finn,Stapler,63,14052.15
2022-08-24,David Wilson,Pencil,99,12005.73
2022-06-28,Jerry Fren,Stapler,82,166790.46
2022-12-16,Jane Smith,Desk,59,14360.6
2022-11-08,Jane Smith,Stapler,68,127938.6
2022-11-19,Michael Johnson,Highlighter,98,253330.98
2023-02-23,Emily Brown,Notebook,74,9224.84
2023-05-05,Emily Brown,Pencil,67,8409.84
2023-02-17,Jane Smith,Notebook,22,594.44
2023-05-23,David Wilson,Desk,1,2026.35
2022-12-21,David Wilson,Pen,70,702.8
2023-04-20,Michael Johnson,Desk,57,7192.26
2022-08-06,David Wilson,Stapler,88,4649.04
2022-07-20,Michael Johnson,Stapler,97,183488.11
2023-01-09,Jerry Fren,Highlighter,16,171.52
2023-06-06,Jane Smith,Highlighter,74,124374.02
2022-08-27,Emily Brown,Stapler,1,218.06
2022-08-11,John Doe,Highlighter,6,391.38
2022-11-22,Baby Lo,Notebook,22,531.74
2023-04-10,Jane Smith,Notebook,28,6319.32
2023-04-07,Michael Johnson,Highlighter,12,297.96
2022-12-19,Emily Brown,Stapler,35,7373.8
2023-04-17,Michael Johnson,Stapler,50,6910.0
2023-02-14,Michael Johnson,Stapler,87,4552.71
2023-02-12,John Doe,Highlighter,88,216051.44
2023-06-07,John Doe,Highlighter,99,2096.82
2022-12-28,David Wilson,Pencil,30,2056.2
2022-08-01,David Wilson,Pencil,46,11445.26
2022-09-25,Emily Brown,Pen,40,71296.4
2023-05-03,Jane Smith,Notebook,98,20118.42
2022-12-31,Michael Johnson,Pen,39,9125.61
2022-10-13,Emily Brown,Notebook,68,10190.48
2022-07-26,Michael Johnson,Highlighter,88,936.32
2023-03-28,Baby Lo,Stapler,68,13976.04
2022-11-15,David Wilson,Pencil,28,71724.52
2023-04-12,John Doe,Highlighter,60,1782.0
2023-05-16,David Wilson,Desk,49,6923.7
2022-10-01,Michael Johnson,Highlighter,6,754.08
2022-11-12,Don Finn,Stapler,43,529.33
2022-11-12,Emily Brown,Notebook,44,104229.4
2022-12-27,Jerry Fren,Pencil,99,172465.92
2023-05-30,Don Finn,Highlighter,73,16937.46
2022-12-25,Michael Johnson,Pencil,16,360.64
2022-07-03,Jane Smith,Notebook,64,738.56
2023-01-29,Don Finn,Pencil,75,883.5
2022-09-01,Michael Johnson,Highlighter,46,5957.0
2023-01-14,Jerry Fren,Pencil,46,927.82
2023-04-19,David Wilson,Desk,60,1641.0
2022-10-13,Michael Johnson,Notebook,16,33355.04
2023-02-27,Emily Brown,Pencil,85,18661.75
2023-05-19,Don Finn,Stapler,34,8446.28
2023-05-05,Don Finn,Desk,36,2406.24
2022-12-07,Emily Brown,Desk,25,5676.5
2022-11-01,Emily Brown,Stapler,10,295.6
2022-09-21,Emily Brown,Pen,54,7826.76
2023-05-06,John Doe,Desk,93,964.41
2022-09-17,Michael Johnson,Stapler,18,192.78
2022-10-07,John Doe,Highlighter,90,168365.7
2023-03-28,John Doe,Stapler,58,1631.54
2023-01-27,Michael Johnson,Pencil,10,2021.2
2022-12-19,Michael Johnson,Pencil,82,16759.16
2023-01-13,John Doe,Pen,91,1045.59
2023-05-10,Don Finn,Notebook,26,3216.2
2023-01-17,Baby Lo,Pencil,81,193712.31
2023-04-26,Emily Brown,Desk,61,8870.62
2022-12-08,Jerry Fren,Notebook,32,4461.44
2023-03-02,Don Finn,Notebook,37,2436.45
2022-10-29,David Wilson,Notebook,100,24479.0
2023-02-11,Baby Lo,Stapler,23,494.73
2023-05-13,Baby Lo,Pen,1,12.46
2022-08-12,Jane Smith,Highlighter,29,71388.43
2022-07-03,Jane Smith,Highlighter,65,8995.35
2023-01-26,Jane Smith,Pencil,3,701.94
2022-07-30,John Doe,Notebook,88,171284.08
2022-12-06,Michael Johnson,Pencil,99,1028.61
2022-06-24,Jane Smith,Pen,20,2907.4
2023-05-15,Michael Johnson,Stapler,52,7623.72
2022-12-13,David Wilson,Highlighter,94,12477.56
2022-12-28,David Wilson,Desk,82,200772.9
2022-11-08,David Wilson,Desk,71,817.21
2023-04-21,Baby Lo,Highlighter,93,11591.52
2022-12-15,Baby Lo,Pencil,47,9592.23
2022-07-30,Don Finn,Highlighter,74,15353.52
2022-10-10,Don Finn,Highlighter,58,1440.14
2022-11-08,Jerry Fren,Highlighter,31,1617.89
2023-03-09,David Wilson,Pen,61,1621.38
2022-10-28,Don Finn,Pen,9,106.11
2023-05-02,Michael Johnson,Stapler,69,9802.83
2023-03-03,Jerry Fren,Pencil,75,9936.0
2023-06-17,Jane Smith,Desk,19,2709.21
2023-02-11,Michael Johnson,Stapler,78,2131.74
2022-07-27,Don Finn,Pencil,30,856.5
2022-12-11,Michael Johnson,Stapler,17,218.45
2023-05-03,Emily Brown,Highlighter,61,8059.32
2022-10-15,John Doe,Notebook,74,4963.92
2023-03-13,Emily Brown,Pencil,72,729.36
2022-12-18,Don Finn,Stapler,7,10664.78
2023-03-24,Don Finn,Pen,99,2416.59
2023-01-22,Michael Johnson,Highlighter,4,275.64
2023-05-11,Don Finn,Pencil,51,6748.32
2023-04-21,Michael Johnson,Desk,48,3332.16
2022-10-07,Jerry Fren,Notebook,17,3651.26
2022-10-13,Jane Smith,Pen,47,1150.09
2022-09-02,Jane Smith,Desk,59,3720.54
2023-06-10,Baby Lo,Highlighter,15,179.1
2022-07-05,Jerry Fren,Pencil,2,250.58
2022-11-27,Michael Johnson,Desk,4,897.6
2022-10-20,John Doe,Pencil,73,142532.5
2022-11-03,Don Finn,Notebook,40,113649.6
2022-07-07,Michael Johnson,Pen,78,10132.98
2023-01-02,Don Finn,Notebook,51,577.32
2023-06-02,Baby Lo,Notebook,64,723.84
2023-06-16,Jane Smith,Desk,52,118439.88
2023-03-19,Emily Brown,Pen,15,317.7
2022-09-03,Michael Johnson,Pen,41,410.41
2022-08-12,Baby Lo,Desk,41,9304.95
2023-05-18,Jane Smith,Notebook,50,11000.5
2023-02-08,David Wilson,Notebook,75,908.25
2023-03-20,Jane Smith,Pen,4,43.4
2023-01-02,David Wilson,Pen,97,21001.47
2022-08-11,John Doe,Desk,39,9465.69
2022-07-31,Jerry Fren,Notebook,61,1255.38
2022-11-11,Michael Johnson,Desk,62,185106.58
2023-04-13,Jane Smith,Pencil,68,4745.04
2023-05-07,Jane Smith,Desk,20,1166.8
2022-09-09,John Doe,Highlighter,98,253837.64
2023-01-09,John Doe,Pencil,2,22.92
2023-06-14,Michael Johnson,Pencil,34,7063.5
2022-08-15,Emily Brown,Pencil,11,721.16
2022-12-07,Jerry Fren,Stapler,39,74143.29
2023-04-18,Jane Smith,Stapler,68,164244.48
2022-06-26,Michael Johnson,Pencil,5,132.6
2022-12-11,Emily Brown,Desk,53,1438.42
2022-09-08,Don Finn,Stapler,33,2021.25
2023-05-27,Jerry Fren,Highlighter,96,6114.24
2022-07-01,Don Finn,Notebook,48,621.6
2023-04-14,Baby Lo,Desk,54,13073.4
2022-09-07,Baby Lo,Desk,13,819.52
2022-09-13,Jane Smith,Notebook,29,45532.9
2022-12-30,Don Finn,Notebook,34,4652.56
2022-09-16,Michael Johnson,Pen,86,5405.1
2022-12-20,Jerry Fren,Desk,5,13707.85
2022-07-17,John Doe,Stapler,63,3386.88
2023-03-09,Jerry Fren,Desk,63,3518.55
2023-01-02,Michael Johnson,Notebook,51,3122.22
2022-10-08,Jerry Fren,Pen,34,774.52
2023-01-04,John Doe,Notebook,64,173726.08
2022-07-27,John Doe,Pencil,53,2883.73
2022-12-20,Don Finn,Stapler,98,11969.72
2023-01-13,Jane Smith,Pen,57,126483.57
2022-10-13,John Doe,Pen,86,1935.0
2023-01-16,Michael Johnson,Notebook,81,896.67
2023-01-08,John Doe,Notebook,97,160941.43
2023-01-06,Baby Lo,Desk,49,524.79
2023-04-26,Jane Smith,Pen,88,249942.0
2023-02-05,Baby Lo,Highlighter,65,4415.45
2022-07-05,Jerry Fren,Pencil,93,930.93
2022-12-26,David Wilson,Notebook,73,10917.15
2022-08-13,Jerry Fren,Desk,18,375.48
2023-06-12,Jane Smith,Notebook,43,2150.86
2023-01-12,Jerry Fren,Pencil,36,71236.44
2022-07-18,Baby Lo,Pen,9,196.74
2022-07-03,Michael Johnson,Stapler,99,225200.25
2023-01-10,Emily Brown,Notebook,29,4279.82
2023-04-08,Baby Lo,Pencil,58,1658.22
2023-01-18,Emily Brown,Pen,27,693.63
2023-04-29,Baby Lo,Notebook,23,1589.76
2023-03-02,Don Finn,Highlighter,92,4908.2
2023-01-01,David Wilson,Pencil,67,738.34
2022-08-31,Baby Lo,Highlighter,21,446.04
2023-02-21,Don Finn,Pencil,43,449.78
2022-12-12,Jerry Fren,Pencil,86,152980.24
2022-09-21,Jerry Fren,Pen,60,151608.6
2023-03-26,David Wilson,Highlighter,35,850.5
2023-05-14,David Wilson,Pen,92,6128.12
2022-09-06,John Doe,Notebook,92,200028.24
2023-01-09,Emily Brown,Pen,100,277588.0
2023-03-01,Michael Johnson,Stapler,55,13500.85
2022-11-18,Baby Lo,Stapler,93,12051.87
2022-11-18,Jane Smith,Notebook,16,1961.44
2023-03-02,Don Finn,Stapler,77,18049.57
2023-03-16,Jane Smith,Pencil,5,134.05
2022-10-29,Baby Lo,Notebook,32,1842.56
2023-05-05,Michael Johnson,Pencil,54,664.74
2022-07-01,Emily Brown,Notebook,97,1018.5
2023-02-13,Michael Johnson,Highlighter,74,888.74
2023-04-12,John Doe,Pencil,6,73.08
2023-03-07,Baby Lo,Desk,35,438.55
2022-07-14,Michael Johnson,Notebook,47,11391.39
2022-08-30,Michael Johnson,Stapler,75,211055.25
2023-03-14,David Wilson,Pencil,18,2605.32
2022-08-28,Baby Lo,Highlighter,86,11456.06
2023-02-05,Don Finn,Pencil,65,4544.8
2022-07-05,Don Finn,Notebook,86,18165.78
2022-11-14,John Doe,Highlighter,1,52.69
2023-04-16,Michael Johnson,Highlighter,75,768.75
2022-08-27,Don Finn,Pen,11,1569.04
2023-05-21,Jane Smith,Notebook,95,22192.95
2022-08-05,Jane Smith,Pen,80,1036.8
2022-08-25,Baby Lo,Pencil,25,285.5
2023-03-08,Baby Lo,Pen,88,19115.36
2023-05-10,Jane Smith,Pencil,39,8135.4
2022-07-11,Baby Lo,Pencil,54,675.0
2022-12-25,John Doe,Desk,74,876.9
2022-12-24,Baby Lo,Desk,51,1398.42
2022-08-22,Jerry Fren,Desk,26,648.96
2022-11-11,Baby Lo,Pencil,17,33343.63
2022-08-27,Emily Brown,Pencil,37,106633.26
2023-03-27,Emily Brown,Notebook,88,1977.36
2022-08-06,Michael Johnson,Notebook,23,258.52
2023-06-11,Michael Johnson,Stapler,85,1741.65
2022-08-18,Jane Smith,Desk,41,5810.52
2023-05-22,Baby Lo,Desk,26,1392.04
2022-12-22,Michael Johnson,Pencil,53,1507.85
2022-12-16,Jerry Fren,Pencil,38,4672.86
2023-01-19,Jerry Fren,Stapler,6,360.96
2023-06-07,Jerry Fren,Stapler,76,5286.56
2023-03-21,Baby Lo,Highlighter,71,126427.57
2022-07-14,Emily Brown,Desk,61,116539.89
2022-12-16,Michael Johnson,Pencil,37,1085.95
2023-04-18,Jerry Fren,Notebook,79,17296.26
2023-04-11,Michael Johnson,Pen,52,12712.96
2022-11-14,Jane Smith,Desk,59,13806.0
2022-06-29,Jerry Fren,Highlighter,42,2205.84
2022-09-18,Michael Johnson,Stapler,18,183.78
2023-04-19,Jerry Fren,Pencil,16,44190.72
2022-06-29,Emily Brown,Pen,10,109.1
2023-06-03,John Doe,Desk,35,2399.25
2022-08-24,Michael Johnson,Desk,10,23712.5
2023-01-27,Baby Lo,Pen,24,298.56
2022-11-09,Don Finn,Desk,48,5940.0
2023-01-16,David Wilson,Notebook,15,1873.65
2022-11-17,Emily Brown,Notebook,92,21445.2
2022-10-10,David Wilson,Desk,66,815.76
2022-06-29,Michael Johnson,Notebook,80,16415.2
2023-04-02,Michael Johnson,Highlighter,56,11246.48
2022-07-12,Jane Smith,Pen,83,942.88
2022-08-12,Jane Smith,Pen,73,15380.37
2022-10-28,David Wilson,Pen,26,276.12
2022-08-20,Jerry Fren,Pencil,76,9808.56
2023-02-18,John Doe,Desk,100,1025.0
2022-08-21,Emily Brown,Pen,52,107790.28
2022-07-13,Jane Smith,Pen,9,21763.71
2022-11-24,Don Finn,Stapler,91,5738.46
2023-03-18,John Doe,Notebook,47,6961.64
2023-04-12,John Doe,Stapler,35,4570.3
2023-06-11,Emily Brown,Stapler,90,1017.0
2023-01-17,Emily Brown,Highlighter,89,4468.69
2022-09-29,Don Finn,Highlighter,56,142479.68
2022-07-07,Jerry Fren,Notebook,8,1118.32
2022-11-01,Jane Smith,Pencil,14,393.54
2022-08-24,Don Finn,Pen,90,246405.6
2022-07-21,Jerry Fren,Pen,21,530.46
2022-09-02,Jerry Fren,Notebook,39,1012.44
2022-11-27,Michael Johnson,Notebook,30,781.2
2023-04-30,John Doe,Pen,32,6647.04
2023-04-11,Don Finn,Highlighter,46,1259.02
2023-02-16,Jane Smith,Pencil,80,139259.2
2023-01-26,Michael Johnson,Notebook,99,1200.87
2022-08-14,Emily Brown,Notebook,50,1457.5
2023-02-27,Jane Smith,Notebook,41,4960.59
2022-07-26,Michael Johnson,Stapler,55,7425.0
2022-08-02,Michael Johnson,Highlighter,14,1840.44
2022-08-09,Baby Lo,Pen,2,48.94
2023-04-18,Baby Lo,Stapler,14,414.68
2022-09-20,Emily Brown,Pen,51,11458.68
2023-05-19,Baby Lo,Desk,11,134.2
2023-02-26,John Doe,Pen,63,8905.05
2022-12-13,Emily Brown,Pencil,71,4185.45
2022-11-01,Emily Brown,Highlighter,98,207733.54
2023-02-14,Jane Smith,Stapler,78,10348.26
2023-04-03,Jane Smith,Pencil,59,741.63
2022-07-08,Don Finn,Pen,16,821.6
2023-01-27,Jane Smith,Pen,61,155530.48
2022-08-12,David Wilson,Stapler,6,11244.48
2023-03-29,Emily Brown,Stapler,12,615.12
2023-03-03,Baby Lo,Pencil,52,2775.76
2022-12-10,Emily Brown,Pencil,38,5370.16
2023-04-01,David Wilson,Stapler,80,9659.2
2023-05-13,Don Finn,Pen,59,739.27
2023-04-14,Don Finn,Highlighter,37,4768.93
2023-05-01,Baby Lo,Highlighter,81,5056.02
2022-10-03,Jane Smith,Stapler,68,3504.72
2022-10-28,Michael Johnson,Highlighter,48,80023.68
2022-09-09,Jane Smith,Notebook,11,139.59
2023-01-08,Jerry Fren,Pencil,33,4743.09
2023-03-09,Emily Brown,Pencil,16,2175.52
2022-07-07,Michael Johnson,Pencil,96,282672.0
2023-04-26,John Doe,Pencil,68,850.0
2022-12-24,David Wilson,Desk,79,10571.78
2022-12-10,Jerry Fren,Pencil,73,1709.66
2023-02-07,David Wilson,Notebook,2,22.76
2023-02-03,Jerry Fren,Desk,85,2298.4
2022-09-29,Jane Smith,Desk,57,1680.36
2023-03-24,David Wilson,Highlighter,47,11227.36
2023-02-22,John Doe,Pencil,55,11058.3
2023-04-22,John Doe,Highlighter,67,15732.27
2023-06-03,John Doe,Pen,33,97274.76
2022-11-15,Jerry Fren,Pen,65,8566.35
2023-02-15,Baby Lo,Highlighter,96,6571.2
2022-11-18,Emily Brown,Notebook,14,1903.58
2022-09-11,David Wilson,Pen,39,8521.89
2023-03-02,John Doe,Pencil,47,6782.57
2023-04-29,John Doe,Stapler,51,610.47
2022-12-23,David Wilson,Highlighter,99,12242.34
2023-02-28,David Wilson,Desk,28,3702.72
2023-05-17,David Wilson,Pen,35,88331.95
2022-10-23,John Doe,Stapler,43,8676.11
2022-07-21,David Wilson,Pen,70,849.8
2022-11-23,Emily Brown,Pencil,6,75.72
2023-03-03,Michael Johnson,Pencil,22,1134.98
2023-04-20,Jane Smith,Highlighter,44,97861.28
2022-07-28,Emily Brown,Stapler,62,8544.84
2023-04-25,Don Finn,Pencil,3,6056.07
2022-09-29,Don Finn,Stapler,33,362.67
2023-03-18,Emily Brown,Pencil,47,485.98
2023-01-13,Emily Brown,Stapler,66,9857.76
2023-01-25,David Wilson,Pencil,98,5698.7
2022-12-25,Emily Brown,Pen,72,10470.96
2023-05-18,Baby Lo,Highlighter,26,757.9
2023-05-01,John Doe,Stapler,60,13160.4
2022-07-16,Michael Johnson,Pencil,76,134884.04
2023-04-17,Emily Brown,Desk,67,720.92
2023-03-07,John Doe,Stapler,89,239600.46
2023-01-28,Baby Lo,Pen,13,1751.75
2023-01-27,John Doe,Notebook,54,99050.04
2023-02-17,Don Finn,Desk,40,5736.4
2022-10-27,Don Finn,Pencil,18,46380.96
2023-02-08,David Wilson,Highlighter,8,14504.96
2022-07-20,Jane Smith,Highlighter,1,230.82
2023-04-24,Jerry Fren,Notebook,14,162.68
2022-09-23,John Doe,Pencil,68,115540.84
2022-07-30,Michael Johnson,Pen,73,2043.27
2023-03-12,Don Finn,Desk,35,4279.8
2023-01-30,Jerry Fren,Notebook,44,9295.0
2023-05-19,Jerry Fren,Notebook,44,443.08
2022-12-14,David Wilson,Highlighter,54,1356.48
2023-03-26,John Doe,Notebook,47,78678.47
2023-03-08,Baby Lo,Highlighter,27,3828.06
2023-04-09,Don Finn,Stapler,4,43.16
2023-03-15,Don Finn,Stapler,38,2146.62
2023-02-22,Emily Brown,Pencil,33,712.47
2023-01-13,Jerry Fren,Pencil,76,2053.52
2022-06-20,Jane Smith,Pen,51,11539.77
2022-09-25,Michael Johnson,Notebook,58,607.84
2022-07-14,Emily Brown,Highlighter,96,178675.2
2023-06-12,Emily Brown,Stapler,67,3386.18
2023-02-11,Jerry Fren,Highlighter,20,1002.0
2022-09-24,Baby Lo,Desk,58,730.8
2022-08-09,Michael Johnson,Desk,29,611.9
2022-08-07,John Doe,Notebook,20,2802.8
2022-10-28,David Wilson,Desk,94,11622.16
2023-04-30,John Doe,Highlighter,100,2745.0
2022-08-09,Jerry Fren,Pencil,19,2770.39
2023-05-08,Don Finn,Highlighter,45,1323.0
2022-12-29,Jane Smith,Notebook,43,1017.38
2022-12-10,Jane Smith,Pencil,93,2016.24
2022-07-04,John Doe,Stapler,48,9938.4
2022-08-21,Don Finn,Notebook,79,1020.68
2022-06-24,Jerry Fren,Pen,39,1097.07
2022-07-14,Jane Smith,Desk,88,5338.08
2023-01-31,Jane Smith,Pencil,37,480.63
2022-08-29,Emily Brown,Pen,33,7382.1
2022-09-25,Baby Lo,Highlighter,70,1664.6
2023-01-06,Michael Johnson,Stapler,81,1045.71
2022-09-02,Baby Lo,Desk,36,8422.2
2022-08-20,Jane Smith,Pencil,5,348.85
2022-09-10,Jerry Fren,Pencil,48,3335.04
2023-01-10,Baby Lo,Stapler,35,2111.9
2022-10-13,David Wilson,Notebook,20,1122.6
2022-12-06,Don Finn,Highlighter,93,13910.94
2023-02-10,Jane Smith,Notebook,73,9018.42
2023-05-26,Michael Johnson,Highlighter,4,116.68
2023-04-05,Baby Lo,Highlighter,14,295.12
2023-02-18,Michael Johnson,Pen,44,10951.6
2023-02-19,Jane Smith,Notebook,25,6039.5
2022-08-22,Baby Lo,Notebook,43,446.77
2023-04-01,Baby Lo,Pencil,85,5613.4
2023-01-25,Jane Smith,Pen,94,20148.9
2022-08-28,Baby Lo,Stapler,21,210.63
2022-08-12,Jerry Fren,Stapler,43,5759.85
2023-06-01,Jane Smith,Stapler,75,17430.75
2023-03-04,Michael Johnson,Stapler,30,83673.0
2023-05-05,Michael Johnson,Stapler,17,1188.13
2022-06-20,John Doe,Pencil,80,16956.0
2022-12-20,Michael Johnson,Stapler,91,1835.47
2022-09-07,Emily Brown,Desk,83,12240.84
2023-02-11,Michael Johnson,Pen,40,929.2
